#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 06 03 00 269  7.1  8.9 99.00 99.00 99.00 999 1013.9 999.0 999.0 999.0 99.0 99.00
2019 01 06 04 00 281  8.1  9.3 99.00 99.00 99.00 999 1014.0 999.0 999.0 999.0 99.0 99.00
2019 01 06 05 00 287  7.8  8.7 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00
2019 01 06 06 00 289  6.8  8.1 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00
2019 01 06 07 00 305  6.8  8.3 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00
2019 01 06 08 00 307  5.5  6.6 99.00 99.00 99.00 999 1016.2 999.0 999.0 999.0 99.0 99.00
2019 01 06 09 00 313  6.5  7.9 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00
2019 01 06 10 00 313  4.8  6.2 99.00 99.00 99.00 999 1016.6 999.0 999.0 999.0 99.0 99.00
2019 01 06 11 00 319  5.3  6.5 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00
2019 01 06 12 00 327  5.6  6.5 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00
2019 01 06 13 00 308  2.9  3.7 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2019 01 06 14 00 306  3.8  4.9 99.00 99.00 99.00 999 1019.8 999.0 999.0 999.0 99.0 99.00
2019 01 06 15 00 288  3.8  4.6 99.00 99.00 99.00 999 1020.5 999.0 999.0 999.0 99.0 99.00
2019 01 06 16 00 287  3.9  5.1 99.00 99.00 99.00 999 1020.2 999.0 999.0 999.0 99.0 99.00
2019 01 06 17 00 267  5.0  6.2 99.00 99.00 99.00 999 1019.3 999.0 999.0 999.0 99.0 99.00
2019 01 06 18 00 244  4.8  5.9 99.00 99.00 99.00 999 1018.6 999.0 999.0 999.0 99.0 99.00
2019 01 06 19 00 238  4.9  6.5 99.00 99.00 99.00 999 1018.4 999.0 999.0 999.0 99.0 99.00
2019 01 06 20 00 241  6.6  7.9 99.00 99.00 99.00 999 1018.7 999.0 999.0 999.0 99.0 99.00
2019 01 06 21 00 247  6.0  7.2 99.00 99.00 99.00 999 1019.2 999.0 999.0 999.0 99.0 99.00
2019 01 06 22 00 259  4.7  5.6 99.00 99.00 99.00 999 1019.9 999.0 999.0 999.0 99.0 99.00
2019 01 06 23 00 306  3.6  4.5 99.00 99.00 99.00 999 1020.8 999.0 999.0 999.0 99.0 99.00
2019 01 07 00 00 339  4.6  5.1 99.00 99.00 99.00 999 1021.4 999.0 999.0 999.0 99.0 99.00
2019 01 07 01 00 349  4.9  5.5 99.00 99.00 99.00 999 1022.5 999.0 999.0 999.0 99.0 99.00
2019 01 07 02 00 346  5.0  5.8 99.00 99.00 99.00 999 1023.5 999.0 999.0 999.0 99.0 99.00
2019 01 07 03 00 350  4.1  4.7 99.00 99.00 99.00 999 1023.8 999.0 999.0 999.0 99.0 99.00
2019 01 07 04 00  14  6.4  7.7 99.00 99.00 99.00 999 1024.1 999.0 999.0 999.0 99.0 99.00
2019 01 07 05 00  47  7.2  7.9 99.00 99.00 99.00 999 1024.7 999.0 999.0 999.0 99.0 99.00
2019 01 07 06 00  44  8.4  9.3 99.00 99.00 99.00 999 1025.1 999.0 999.0 999.0 99.0 99.00
2019 01 07 07 00  48  9.6 10.7 99.00 99.00 99.00 999 1025.9 999.0 999.0 999.0 99.0 99.00
2019 01 07 08 00  37 10.7 11.9 99.00 99.00 99.00 999 1026.4 999.0 999.0 999.0 99.0 99.00
2019 01 07 09 00  37 11.4 12.2 99.00 99.00 99.00 999 1026.2 999.0 999.0 999.0 99.0 99.00
2019 01 07 10 00  38 10.2 11.0 99.00 99.00 99.00 999 1026.8 999.0 999.0 999.0 99.0 99.00
2019 01 07 11 00  44  9.9 11.3 99.00 99.00 99.00 999 1027.3 999.0 999.0 999.0 99.0 99.00
2019 01 07 12 00  50  9.1  9.9 99.00 99.00 99.00 999 1027.7 999.0 999.0 999.0 99.0 99.00
